word,core_level,advanced_level
ineptness,b2,b2
inequality,b2,c1
inequitable,c1,c1
inequitably,c1,c1
inequity,c1,c1
ineradicable,c1,c1
inerrancy,c1,c1
inert,b2,b2
inertia,b2,b2
inertial,c1,c1
inescapable,b2,b2
inescapably,b2,b2
inessential,b2,b2
inestimable,c1,c1
inevitability,b2,b2
inevitable,a2,b2
inevitably,a2,b2
inexact,b2,b2
inexcusable,b2,b2
inexcusably,b2,b2
inexhaustible,c1,c1
inexorable,c1,c1
inexorably,c1,c1
inexpensive,b1,b1
inexpensively,b1,b1
inexperience,b2,b2
inexperienced,b1,b1
inexpert,b2,b2
inexpertly,b2,b2
inexplicable,b2,b2
inexplicably,b2,b2
inexpressible,c1,c1
inexpressibly,c1,c1
inexpressive,b2,b2
inextinguishable,c1,c1
inextricable,c1,c1
inextricably,c1,c1
infallibility,c1,c1
infallible,c1,c1
infallibly,c1,c1
infamous,b2,c1
infamously,c1,c1
infamy,c1,c1
infancy,a2,a2
infant,a2,c1
infanticide,c1,c1
infantile,b2,b2
infantry,a2,a2
infantryman,a2,a2
infarct,c1,c1
infarction,c1,c1
infatuated,b2,b2
infatuation,b2,b2
infeasible,b2,b2
infect,b2,c1
infected,b1,b1
infection,a2,b2
infectious,b1,b1
infectiously,c1,c1
infective,c1,c1
infer,b1,b2
inference,b2,b2
inferential,c1,c1
inferentially,c1,c1
inferior,b1,b1
inferiority,b2,b2
infernal,b2,b2
inferno,b2,b2
infertile,b1,b1
infertility,b2,b2
infest,b2,b2
infestation,b2,b2
infested,b2,b2
infidel,c1,c1
infidelity,b2,b2
infield,b2,b2
infielder,b2,b2
infighting,b2,b2
infill,b2,b2
infiltrate,b2,b2
infiltration,b2,b2
infiltrative,c1,c1
infiltrator,c1,c1
infinite,b2,b2
infinitely,b2,b2
infinitesimal,c1,c1
infinitesimally,c1,c1
infinitive,b2,b2
infinitude,c1,c1
infinity,b2,b2
infirm,b2,b2
infirmary,b1,b1
infirmity,b2,b2
inflame,b2,b2
inflamed,b2,b2
inflammable,b2,b2
inflammation,b2,b2
inflammatory,b2,b2
inflatable,b1,b1
inflate,b1,b1
inflated,b1,b1
inflating,b2,b2
inflation,a2,b2
inflationary,b2,b2
inflator,c1,c1
inflect,c1,c1
inflected,c1,c1
inflection,b2,b2
inflexibility,c1,c1
inflexible,c1,c1
inflexibly,c1,c1
inflict,b2,c1
infliction,c1,c1
inflorescence,c1,c1
inflow,b2,b2
influence,a2,b1
influencing,b2,b2
influent,c1,c1
influential,b2,c1
influenza,a2,a2
influx,b2,b2
info,a2,b2
infomercial,b2,b2
inform,a2,b2
informal,a2,a2
informality,b2,b2
informally,b2,b2
informant,b2,b2
informatics,c1,c1
information,a2,a1
informational,b2,b2
informative,b1,b1
informativeness,c1,c1
informed,b1,b1
informer,b2,b2
informing,b2,b2
infotainment,b2,b2
infra,c1,c1
infraction,b2,b2
infrared,b2,b2
infrastructural,c1,c1
infrastructure,a2,b2
infratemporal,c2,c2
infrequency,c1,c1
infrequent,b2,b2
infrequently,c1,c1
infringe,b2,b2
infringement,b2,b2
infuriate,b2,b2
infuriated,b2,b2
infuriating,b2,b2
infuriatingly,c1,c1
infuse,b2,b2
infusion,b2,b2
ingenious,b2,b2
ingeniously,c1,c1
ingenue,c1,c1
ingenuity,b2,b2
ingenuous,b2,b2
ingenuously,c1,c1
ingenuousness,c1,c1
ingest,b2,b2
ingested,b2,b2
ingestion,b2,b2
inglorious,c1,c1
ingloriously,c1,c1
ingot,c1,c1
ingrain,b2,b2
ingrained,b2,b2
ingrate,b2,b2
ingratiate,b2,b2
ingratiating,c1,c1
ingratitude,b2,b2
ingredient,a2,b1
ingress,c1,c1
ingrown,b1,b1
inguinal,c1,c1
inhabit,b1,b1
inhabitable,b2,b2
inhabitant,a2,b2
inhabited,b2,b2
inhalant,c1,c1
inhalation,b2,b2
inhale,b1,b1
inhaled,b2,b2
inhaler,b1,b1
inherent,b2,c1
inherently,b2,b2
inherit,a2,b2
inheritable,c1,c1
inheritance,b1,b1
inherited,b1,b1
inheritor,b2,b2
inhibit,b2,c1
inhibited,b2,b2
inhibiting,c1,c1
inhibition,b2,b2
inhibitor,c1,c1
inhibitory,c1,c1
inhomogeneity,c1,c1
inhomogeneous,c1,c1
inhospitable,c1,c1
inhuman,b2,b2
inhumane,b2,b2
inhumanity,c1,c1
inimical,c1,c1
inimitable,c1,c1
iniquitous,c1,c1
iniquity,c1,c1
initial,a2,b2
initialization,c1,c1
initialize,c1,c1
initially,a2,b2
initiate,b2,c1
initiated,b2,b2
initiating,c1,c1
initiation,b2,b2
initiative,a2,b2
initiator,c1,c1
initiatory,c1,c1
inject,b2,c1
injectable,c1,c1
injected,c1,c1
injection,b2,c1
injector,c1,c1
injera,c1,c1
injudicious,c1,c1
injunction,c1,c1
injure,a2,b1
injured,a2,b1
injurious,b2,b2
injury,a1,a2
injustice,b2,c1
ink,a2,b2
inkblot,b2,b2
inked,b1,b1
inkling,b2,b2
inkpot,c1,c1
inkwell,c1,c1
inky,b1,b1
inlaid,b2,b2
inland,a2,a2
inlay,b2,b2
inlet,b1,b1
inmate,b2,c1
inmost,b2,b2
innards,c1,c1
innate,b2,b2
innately,c1,c1
inner,a2,b2
innermost,b2,b2
innervate,c1,c1
innervation,c1,c1
inning,b2,b2
innings,b2,b2
innkeeper,b2,b2
innocence,b1,b1
innocent,b1,b1
innocently,b1,b1
innocuous,c1,c1
innocuously,c1,c1
innovate,b2,b2
innovation,a2,b2
innovative,a2,b2
innovatively,c1,c1
innovativeness,c1,c1
innovator,b2,b2
innuendo,c1,c1
innumerable,c1,c1
inoculant,c1,c1
inoculate,b2,b2
inoculated,c1,c1
inoculation,b2,b2
inoculum,c1,c1
inoffensive,b2,b2
inoperable,c1,c1
inoperative,c1,c1
inopportune,c1,c1
inordinate,c1,c1
inordinately,c1,c1
inorganic,b2,b2
inpatient,b2,b2
input,a2,b2
inquest,b2,b2
inquire,a2,a2
inquiring,b2,b2
inquiringly,c1,c1
inquiry,b1,b1
inquisitive,b2,b2
inquisitively,c1,c1
inquisitiveness,c1,c1
inquisitor,c1,c1
inquisitorial,c2,c2
inroads,b2,b2
insane,b1,b1
insanely,b2,b2
insanity,b2,b2
insatiable,c1,c1
insatiably,c2,c2
inscribe,b2,b2
inscribed,b2,b2
inscription,b2,b2
inscrutability,c1,c1
inscrutable,c1,c1
inseam,b2,b2
insect,a1,a2
insecticidal,c1,c1
insecticide,b2,b2
insectile,c1,c1
insectivore,c1,c1
insectivorous,c2,c2
insecure,b2,b2
insecurity,b2,b2
inseminate,c1,c1
insemination,c1,c1
insensate,c1,c1
insensibility,c1,c1
insensible,c1,c1
insensibly,c2,c2
insensitive,b2,b2
insensitivity,b2,b2
inseparability,c1,c1
inseparable,b2,b2
inseparably,c1,c1
insert,a2,b2
inserted,b2,b2
insertion,b2,c1
inset,b2,b2
inshore,b2,b2
inside,a1,a2
insider,b2,c1
insidious,c1,c1
insidiously,c2,c2
insight,a2,b2
insightful,c1,c1
insightfully,c2,c2
insignia,b2,b2
insignificance,c1,c1
insignificant,b2,b2
insignificantly,c1,c1
insincere,b2,b2
insincerely,c1,c1
insincerity,c1,c1
insinuate,c1,c1
insinuating,c1,c1
insinuation,c1,c1
insipid,c1,c1
insist,a2,b2
insistence,b2,b2
insistent,b2,b2
insistently,c1,c1
insofar,c1,c1
insolation,c1,c1
insole,b2,b2
insolence,c1,c1
insolent,c1,c1
insolently,c2,c2
insoluble,c1,c1
insolvency,c1,c1
insolvent,c1,c1
insomnia,b2,b2
insomniac,b2,b2
insouciance,c2,c2
insouciant,c2,c2
inspect,b2,c1
inspection,b2,c1
inspector,a2,b2
inspectorate,c2,c2
inspiration,b2,c1
inspirational,c1,c1
inspiratory,c2,c2
inspire,a2,b2
inspired,b2,b2
inspirer,c1,c1
inspiring,c1,c1
instability,b2,b2
install,a2,b2
installation,a2,b2
installed,b2,b2
installer,b2,b2
installment,b2,b2
instamatic,c2,c2
instance,a2,b2
instant,a2,b2
instantaneous,c1,c1
instantaneously,c2,c2
instantiate,c2,c2
instantiation,c2,c2
instantly,a2,b2
instar,c2,c2
instate,c2,c2
instead,a2,a2
instep,b2,b2
instigate,c1,c1
instigation,c1,c1
instigator,c1,c1
instil,b2,b2
instill,b2,b2
instillation,c1,c1
instinct,b2,c1
instinctive,b2,b2
instinctively,c1,c1
instinctual,c1,c1
institute,a2,b2
institution,a2,b2
institutional,b2,c1
institutionalism,c2,c2
institutionalization,c2,c2
institutionalize,c2,c2
institutionalized,c2,c2
institutionally,c2,c2
instruct,b2,c1
instruction,a1,a2
instructional,b2,b2
instructionally,c1,c1
instructive,b2,b2
instructor,a1,a2
instrument,a1,a2
instrumental,b2,c1
instrumentalism,c2,c2
instrumentalist,c1,c1
instrumentality,c2,c2
instrumentalization,c2,c2
instrumentally,c1,c1
instrumentation,c1,c1
instrumented,c2,c2
insubordinate,c1,c1
insubordination,c1,c1
insubstantial,c1,c1
insufferable,c1,c1
insufferably,c2,c2
insufficiency,c1,c1
insufficient,b2,c1
insufficiently,c1,c1
insular,c1,c1
insularity,c2,c2
insulate,b2,b2
insulated,b2,b2
insulating,b2,b2
insulation,b2,b2
insulator,b2,b2
insulin,b2,b2
insult,b2,c1
insulted,b2,b2
insulting,b2,b2
insultingly,c1,c1
insuperable,c1,c1
insupportable,c1,c1
insurable,c1,c1
insurance,a2,b2
insure,b2,b2
insured,b2,b2
insurer,b2,b2
insurgence,c1,c1
insurgency,c1,c1
insurgent,c1,c1
insurmountable,c1,c1
insurrection,c1,c1
insurrectionary,c2,c2
insurrectionist,c2,c2
intact,b2,c1
intactness,c1,c1
intaglio,c2,c2
intake,b2,c1
intangible,c1,c1
intangibles,c1,c1
integer,b2,b2
integral,b2,c1
integrally,c1,c1
integrate,b1,b2
integrated,b2,c1
integrating,c1,c1
integration,b2,c1
integrationist,c2,c2
integrative,c1,c1
integrator,c1,c1
integrity,b2,c1
intellect,c1,c1
intellectual,b2,c1
intellectualism,c2,c2
intellectualization,c2,c2
intellectualize,c2,c2
intellectualized,c2,c2
intellectually,c1,c1
intelligence,a2,b1
intelligent,a1,a2
intelligently,b2,b2
intelligentsia,c2,c2
intelligibility,c1,c1
intelligible,c1,c1
intelligibly,c2,c2
intemperance,c1,c1
intemperate,c1,c1
intend,a2,b1
intendant,c2,c2
intended,a2,b2
intense,a2,b2
intensely,b2,b2
intensification,c1,c1
intensified,c1,c1
intensifier,c1,c1
intensify,b2,c1
intensifying,c1,c1
intensional,c2,c2
intensity,b2,c1
intensive,b2,c1
intensively,c1,c1
intent,b2,c1
intention,a2,b1
intentional,b2,b2
intentionality,c2,c2
intentionally,b2,b2
intently,c1,c1
inter,b2,b2
interact,a2,b2
interacting,c1,c1
interaction,a2,b2
interactional,c1,c1
interactive,b2,c1
interactively,c2,c2
interagency,c2,c2
interannual,c2,c2
interatomic,c2,c2
interaural,c2,c2
interbank,c2,c2
interbreed,c1,c1
intercede,c1,c1
intercellular,c2,c2
intercept,b2,b2
intercepted,b2,b2
interception,b2,b2
interceptor,c1,c1
intercession,c1,c1
intercessor,c1,c1
intercessory,c2,c2
interchange,b2,b2
interchangeability,c1,c1
interchangeable,b2,b2
interchangeably,c1,c1
intercity,b1,b1
intercoastal,b2,b2
intercollegiate,b2,b2
intercom,a2,a2
intercommunal,c1,c1
interconnect,b2,b2
interconnected,b2,b2
interconnectedness,c1,c1
interconnection,b2,b2
interconnectivity,c1,c1
intercontinental,b2,b2
intercooler,b2,b2
intercorrelation,c1,c1
intercostal,c1,c1
intercourse,b2,b2
intercropping,c1,c1
intercultural,b2,b2
intercut,b2,b2
interdenominational,c1,c1
interdepartmental,b2,b2
interdependence,b2,b2
interdependency,c1,c1
interdependent,b2,b2
interdict,c1,c1
interdiction,c1,c1
interdimensional,c1,c1
interdisciplinary,c1,c1
interest,a1,a1
interested,a1,a1
interesting,a1,a1
interestingly,a2,a2
interface,b2,c1
interfacial,c1,c1
interfacing,b2,b2
interfaith,b2,b2
interfere,b2,c1
interference,b2,c1
interfering,b1,b1
interferometer,c1,c1
interferometric,c1,c1
interferon,c1,c1
intergalactic,c1,c1
intergenerational,c1,c1
interglacial,c1,c1
intergovernmental,b2,b2
intergroup,b2,b2
interim,b2,c1
interinstitutional,c1,c1
interior,b2,c1
interiorize,c1,c1
interiorly,b2,b2
interject,b2,b2
interjection,b2,b2
interlace,b2,b2
interlaced,b2,b2
interleave,b2,b2
interleukin,c1,c1
interlibrary,b2,b2
interlinear,c1,c1
interlink,b2,b2
interlinked,b2,b2
interlock,b2,b2
interlocked,b2,b2
interlocking,b2,b2
interlocutor,b2,b2
interloper,b2,b2
interlude,b2,b2
intermarriage,b2,b2
intermarry,b2,b2
intermediary,b2,b2
intermediate,b2,c1
intermediation,c1,c1
interment,b2,b2
intermezzo,c1,c1
interminable,b2,b2
interminably,c1,c1
intermingle,b2,b2
intermingled,b2,b2
intermingling,c1,c1
intermission,a2,a2
intermittency,c1,c1
intermittent,b2,b2
intermittently,c1,c1
intermix,b2,b2
intermodal,c1,c1
intermolecular,c1,c1
intermountain,c1,c1
intern,a2,a2
internal,a2,b2
internalization,c1,c1
internalize,c1,c1
internalized,c1,c1
internalizing,c1,c1
internally,b1,b1
international,a1,a2
internationalism,c1,c1
internationalist,c1,c1
internationalization,c1,c1
internationalize,c1,c1
internationally,b1,b1
internecine,c1,c1
internee,b2,b2
internet,a1,a1
internist,b2,b2
internment,b2,b2
internode,c1,c1
internship,b2,b2
interoperability,c1,c1
interoperable,c1,c1
interorganizational,c1,c1
interparty,c1,c1
interpellate,c1,c1
interpellation,c1,c1
interpenetrate,c1,c1
interpenetration,c1,c1
interpersonal,b2,b2
interphone,b2,b2
interplanetary,c1,c1
interplay,b2,b2
interpolate,c1,c1
interpolated,c1,c1
interpolation,c1,c1
interpose,c1,c1
interposition,c1,c1
interpret,a2,b2
interpretability,c1,c1
interpretable,c1,c1
interpretant,c2,c2
interpretation,a2,b2
interpretative,c1,c1
interpreted,b2,b2
interpreter,a2,a2
interpreting,b2,b2
interpretive,c1,c1
interquartile,c1,c1
interracial,b2,b2
interracially,c1,c1
interrater,c1,c1
interregional,c1,c1
interregnum,c1,c1
interrelated,b2,b2
interrelatedness,c1,c1
interrelation,c1,c1
interrelationship,c1,c1
interreligious,b2,b2
interrogate,b2,b2
interrogation,b2,b2
interrogative,c1,c1
interrogator,c1,c1
interrogatory,c1,c1
interrupt,a2,b2
interrupted,b1,b1
interrupter,b2,b2
interruptible,c1,c1
interruption,b1,b1
interscholastic,c1,c1
intersect,b2,b2
intersecting,b2,b2
intersection,b1,b1
intersession,c1,c1
intersex,c1,c1
intersexual,c1,c1
interspecific,c1,c1
intersperse,b2,b2
interstate,b1,b1
interstellar,c1,c1
interstitial,c1,c1
intersubjective,c1,c1
intersubjectivity,c1,c1
intertext,c1,c1
intertextual,c1,c1
intertextuality,c1,c1
intertidal,c1,c1
intertribal,c1,c1
intertwine,b2,b2
intertwined,b2,b2
interurban,c1,c1
interval,a2,b2
intervene,b2,c1
intervener,c1,c1
intervening,c1,c1
intervenor,c1,c1
intervention,b2,c1
interventional,c1,c1
interventionism,c1,c1
interventionist,c1,c1
intervertebral,c1,c1
interview,a1,a1
interviewed,b1,b1
interviewee,b2,b2
interviewer,b2,b2
interviewing,b2,b2
interweave,b2,b2
interweaving,c1,c1
interwoven,b2,b2
intestinal,b2,b2
intestine,b1,b1
intifada,c1,c1
intifadah,c1,c1
intifadeh,c1,c1
intimacy,b2,b2
intimate,b2,c1
intimately,b2,b2
intimation,b2,b2
intimidate,b1,b1
intimidated,b1,b1
intimidating,b1,b1
intimidatingly,c1,c1
intimidation,b2,b2
intimidator,c1,c1
into,a1,a1
intolerable,b2,b2
intolerably,c1,c1
intolerance,b2,b2
intolerant,b2,b2
intonation,b2,b2
intone,c1,c1
intoxicant,c1,c1
intoxicate,b2,b2
intoxicated,b2,b2
intoxicating,b2,b2
intoxication,b2,b2
intracellular,c1,c1
intracoastal,b2,b2
intracranial,c1,c1
intractability,c1,c1
intractable,c1,c1
intracultural,c2,c2
intracytoplasmic,c2,c2
intrafamily,b2,b2
intragenerational,c1,c1
intramural,b2,b2
intramuscular,c1,c1
intramuscularly,c1,c1
intranasal,c1,c1
intranet,b2,b2
intransigence,c1,c1
intransigent,c1,c1
intransitive,b2,b2
intraocular,c1,c1
intraoperative,c1,c1
intraoral,c1,c1
intraparty,b2,b2
intrapersonal,b2,b2
intrapsychic,c2,c2
intraracial,c1,c1
intraspecific,c1,c1
intratextual,c2,c2
intrauterine,c1,c1
intravascular,c1,c1
intravenous,b2,b2
intravenously,b2,b2
intrepid,b2,b2
intricacy,b2,b2
intricate,b2,b2
intricately,b2,b2
intrigue,b2,b2
intriguing,b2,c1
intriguingly,b2,b2
intrinsic,b2,b2
intrinsically,b2,b2
intro,a2,a2
introduce,a1,a1
introduced,a2,a2
introduction,a2,a2
introductory,a2,a2
introject,c1,c1
introjection,c1,c1
intron,c1,c1
introspection,c1,c1
introspective,c1,c1
introversion,b2,b2
introvert,b2,b2
introverted,b2,b2
intrude,b2,b2
intruder,b2,b2
intruding,b2,b2
intrusion,b2,b2
intrusive,b2,b2
intrusiveness,c1,c1
intubate,c1,c1
intubation,c1,c1
intuit,b2,b2
intuition,b2,b2
intuitive,b2,b2
intuitively,b2,b2
inuit,a2,a2
inulin,c1,c1
inundate,b2,b2
inundated,b2,b2
inundation,b2,b2
inure,c1,c1
invade,a2,b2
invaded,a2,a2
invader,a2,a2
invading,a2,a2
invalid,a2,a2
invalidate,b2,b2
invalidation,c1,c1
invalidity,c1,c1
invaluable,b2,b2
invariable,b2,b2
invariably,b2,b2
invariance,c1,c1
invariant,c1,c1
invasion,a2,b2
invasive,b2,b2
invasiveness,c1,c1
invective,c1,c1
inveigh,c1,c1
inveigle,c1,c1
invent,a1,a2
invented,a2,a2
inventing,a2,a2
invention,a1,a2
inventive,b2,b2
inventively,b2,b2
inventiveness,b2,b2
inventor,a2,a2
inventory,a2,a2
inverse,b2,b2
inversely,b2,b2
inversion,b2,b2
invert,b2,b2
invertebrate,b2,b2
inverted,b2,b2
inverter,b2,b2
inverting,b2,b2
invest,b1,b1
invested,a2,a2
investigate,a2,b1
investigated,a2,a2
investigating,a2,a2
investigation,a2,b2
investigational,c1,c1
investigative,b2,b2
investigator,b2,c1
investigatory,c1,c1
investing,a2,a2
investiture,c1,c1
investment,a2,b2
investor,a2,b2
inveterate,c1,c1
invidious,c1,c1
invidiously,c1,c1
invigorate,b2,b2
invigorated,b2,b2
invigorating,b2,b2
invincibility,c1,c1
invincible,b2,b2
inviolability,c1,c1
inviolable,c1,c1
invisibility,b2,b2
invisible,b2,c1
invisibly,b2,b2
invitation,a1,a2
invitational,b2,b2
invite,a1,a2
invited,a1,a1
invitee,b2,b2
inviting,a2,a2
invitingly,b2,b2
invocation,c1,c1
invoice,a2,a2
invoke,b2,c1
involuntarily,b2,b2
involuntary,b2,b2
involution,c1,c1
involve,a1,a2
involved,a2,b1
involvement,b2,c1
invulnerability,c1,c1
invulnerable,c1,c1
inward,a2,a2
inwardly,a2,a2
inwardness,c1,c1
inwards,a2,a2
iodide,b2,b2
iodine,b2,b2
iodized,b2,b2
ion,b2,b2
ionian,c1,c1
ionic,b2,b2
ionization,c1,c1
ionize,c1,c1
ionized,c1,c1
ionizing,c1,c1
ionosphere,c1,c1
iota,b2,b2
ipecac,c1,c1
ipod,a2,a2
ipsative,c1,c1
ipsilateral,c1,c1
iq,a2,a2
iranian,a2,a2
iraqi,a2,a2
irascible,c1,c1
irate,b2,b2
ire,c1,c1
iridescence,c1,c1
iridescent,c1,c1
iridium,c1,c1
irish,a2,a2
irishness,b2,b2
irishwoman,b2,b2
irk,c1,c1
irked,c1,c1
irksome,c1,c1
iron,a2,b1
ironclad,b2,b2
ironed,a2,a2
ironic,b2,c1
ironical,b2,b2
ironically,a2,c1
ironing,a2,a2
ironist,c1,c1
ironstone,c1,c1
ironwood,c1,c1
ironwork,b2,b2
ironworker,b2,b2
irony,a2,c1
iroquoian,c2,c2
irradiate,c1,c1
irradiated,c1,c1
irradiation,c1,c1
irrational,b2,b2
irrationality,c1,c1
irrationally,c1,c1
irreconcilable,c1,c1
irrecoverable,c1,c1
irredeemable,c1,c1
irredeemably,c1,c1
irredentism,c2,c2
irredentist,c2,c2
irreducible,c1,c1
irreducibly,c1,c1
irrefutable,c1,c1
irrefutably,c1,c1
irregardless,c1,c1
irregular,b2,b2
irregularity,b2,b2
irregularly,b2,b2
irrelevance,b2,b2
irrelevancy,b2,b2
irrelevant,b1,c1
irrelevantly,b2,b2
irreligion,c1,c1
irreligious,c1,c1
irremediable,c1,c1
irremediably,c1,c1
irreparable,b2,b2
irreparably,b2,b2
irreplaceable,b2,b2
irrepressible,c1,c1
irrepressibly,c1,c1
irreproachable,c1,c1
irresistible,b2,b2
irresistibly,b2,b2
irresolute,c1,c1
irresolution,c1,c1
irresolvable,c1,c1
irrespective,b2,b2
irresponsibility,b2,b2
irresponsible,b2,b2
irresponsibly,b2,b2
irretrievable,c1,c1
irretrievably,c1,c1
irreverence,c1,c1
irreverent,c1,c1
irreverently,c1,c1
irreversibility,c1,c1
irreversible,b2,b2
irreversibly,b2,b2
irrevocable,c1,c1
irrevocably,c1,c1
irrigate,b2,b2
irrigated,b2,b2
irrigation,b2,b2
irrigator,b2,b2
irritability,b2,b2
irritable,b2,b2
irritably,b2,b2
irritant,b2,b2
irritate,b2,b2
irritated,b2,b2
irritating,b2,b2
irritatingly,b2,b2
irritation,b2,b2
irruption,c1,c1
ischaemia,c1,c1
ischaemic,c1,c1
ischemia,c1,c1
ischemic,c1,c1
ischial,c2,c2
ischium,c2,c2
isinglass,c2,c2
islamic,b2,b2
islamist,b2,b2
islamization,c1,c1
island,a1,a1
islet,b2,b2
ism,c1,c1
isobutane,c1,c1
isoflavone,c1,c1
isolate,a2,b2
isolated,a2,b2
isolating,b2,b2
isolation,b2,c1
isolationism,c1,c1
isolationist,c1,c1
isolator,c1,c1
isolette,c1,c1
isometric,c1,c1
isometrics,c1,c1
isomorphic,c2,c2
isoniazid,c2,c2
isopropyl,c1,c1
isotonic,c1,c1
isotope,b2,b2
isotopic,c1,c1
isotropic,c2,c2
israeli,a2,a2
israelite,c1,c1
issuance,b2,b2
issue,a2,b2
issuer,b2,b2
issuing,b2,b2
isthmus,c1,c1
it,b1,b1
italian,a2,a2
italianate,c1,c1
italic,a2,a2
italicize,b2,b2
italicized,b2,b2
italics,a2,a2
itch,a2,a2
itchiness,b2,b2
itching,b2,b2
itchy,a2,a2
item,a2,a2
itemize,b2,b2
itemized,b2,b2
iterate,b2,b2
iterated,b2,b2
iteration,b2,b2
iterative,b2,b2
itinerant,c1,c1
itinerary,b2,b2
its,a1,a1
itself,a2,a2
ivorian,b2,b2
ivory,a2,a2
jab,a2,a2
jabber,a2,a2
jacaranda,c1,c1
jack,a1,a1
jackal,b2,b2
jackalope,c2,c2
jackass,a2,a2
jackboot,c1,c1
jackbooted,c1,c1
jackdaw,c2,c2
jacket,a1,a1
jacketed,b2,b2
jackfruit,c1,c1
jackhammer,b2,b2
jackknife,b2,b2
jackpot,a2,a2
jackrabbit,b2,b2
jackscrew,c1,c1
jacksonian,c2,c2
jacobean,c2,c2
jacobite,c2,c2
jacquard,c1,c1
jacuzzi,a2,a2
jaded,b2,b2
jadeite,c2,c2
jag,b2,b2
jagged,b2,b2
jaggedly,b2,b2
jail,a2,b2
jailbird,c1,c1
jailbreak,b2,b2
jailed,b2,b2
jailer,b2,b2
jailhouse,b2,b2
jailing,b2,b2
jalapeno,a2,a2
jalopy,a2,a2
jam,a2,a2
jamaican,a2,a2
jamb,c1,c1
jambalaya,c1,c1
jamboree,c1,c1
jamesian,c2,c2
jammed,a2,a2
jammer,b2,b2
jammies,a2,a2
jamming,b2,b2
jammy,a2,a2
jangle,b2,b2
jangled,b2,b2
jangling,b2,b2
jangly,b2,b2
janitor,a2,a2
janitorial,b2,b2
january,a1,a1
japanese,a2,a2
jape,c1,c1
jar,a2,a2
jargon,b2,b2
jarred,b2,b2
jarring,b2,b2
jarringly,b2,b2
jaundice,b2,b2
jaundiced,b2,b2
jaunt,b2,b2
jauntily,c1,c1
jaunty,b2,b2
javan,c1,c1
javanese,b2,b2
javelin,b2,b2
javelina,c1,c1
jaw,a1,a1
jawbone,b2,b2
jawbreaker,a2,a2
jawline,b2,b2
jaybird,c1,c1
jaywalk,b2,b2
jaywalker,b2,b2
jazz,a2,a2
jazzed,b2,b2
jazzman,b2,b2
jazzy,a2,a2
jealous,a2,a2
jealously,b2,b2
jealousy,b2,b2
jeans,a1,a1
jeer,b2,b2
jeering,b2,b2
jeez,a2,a2
jefe,c2,c2
jeffersonian,c2,c2
jell,a2,a2
jellied,a2,a2
jello,a2,a2
jelly,a1,a1
jellyfish,a2,a2
jellyroll,a2,a2
jeopardize,b2,b2
jeopardy,b2,b2
jeremiad,c2,c2
jerk,a2,a2
jerkily,b2,b2
jerkin,c2,c2
jerking,b2,b2
jerky,a2,a2
jessamine,c2,c2
jest,a2,a2
jester,a2,a2
jesuit,b2,b2
jet,a2,b2
jetliner,b1,b1
jetsam,c1,c1
jettison,b2,b2
jetty,b1,b1
jetway,b1,b1
jewel,a2,a2
jeweled,a2,a2
jeweler,a2,a2
jewelled,a2,a2
jeweller,a2,a2
jewellery,a2,a2
jewelry,a2,a2
jewelweed,c1,c1
jewess,c2,c2
jewish,b1,b1
jib,b2,b2
jibe,b2,b2
jicama,b2,b2
jiffy,a2,a2
jig,a2,a2
jigger,b2,b2
jigging,b2,b2
jiggle,a2,a2
jiggling,a2,a2
jigsaw,a1,a1
jihad,b2,b2
jihadi,b2,b2
jihadist,b2,b2
jillion,c1,c1
jilt,b2,b2
jilted,b2,b2
jimmies,b2,b2
jingle,a2,a2
jingling,a2,a2
jingoism,c1,c1
jingoistic,c1,c1
jinks,b2,b2
jinx,a2,a2
jitney,c1,c1
jitterbug,c1,c1
jitters,b2,b2
jittery,b2,b2
jive,c1,c1
job,a1,a1
jobless,b1,b1
joblessness,b2,b2
jock,b2,b2
jockey,b1,b1
jockeying,b2,b2
jockstrap,c1,c1
jocular,b2,b2
jocularity,c1,c1
jocularly,c1,c1
jodhpur,b2,b2
jog,a2,a2
jogger,a2,a2
jogging,a2,a2
